description,id,num_oper
,654.0,72439.58076722463
,655.0,73904.07158373662
,656.0,70653.91917277643
,657.0,71615.07728899171
,658.0,72386.64813108987
,659.0,81085.36970719347
,660.0,84972.64666824938
,661.0,76199.71998793706
,662.0,83987.15982488405
,663.0,74893.59181707697
,664.0,69032.96258516461
,665.0,64234.787166129405
,666.0,86025.52499094735
,667.0,70443.44691013939
,668.0,63115.86027476777
,669.0,79998.74051800004
,670.0,66678.71399135086
,671.0,79934.36532755247
,672.0,76052.25776650969
,673.0,74889.65582026468
,674.0,78827.0248553
,675.0,68820.51746231185
,676.0,80810.91445122851
,677.0,75102.48180892429
,678.0,77402.54503373473
,679.0,74733.80452508102
,680.0,69758.21767985847
,681.0,69727.82866457969
,682.0,75808.77207899625
,683.0,68065.22671258693
,684.0,72133.48442844888
,685.0,70282.08031546764
,686.0,71952.96189346875
,687.0,82135.99127265661
,688.0,71544.14713164918
,689.0,64803.10902410332
,690.0,73911.36210770746
,691.0,81328.04007977233
,692.0,79142.98097762254
,693.0,73293.99184244798
,694.0,74444.25116148361
,695.0,58697.0124219908
,696.0,85181.7045405827
,697.0,68352.48314891972
,698.0,72730.67002627661
,699.0,75558.81469342722
,700.0,64106.967877593575
,701.0,78562.04521187981
,702.0,66111.39874043896
,703.0,75733.38276641048
,704.0,91437.41843057274
,705.0,73598.37057919946
,706.0,76337.76477036861
,707.0,75952.80591131572
,708.0,91276.75506855964
,709.0,76044.84448926339
,710.0,67130.2572913336
,711.0,72334.3490085769
,712.0,70619.45839942791
,713.0,74129.77696201969
,714.0,73257.93122428954
,715.0,79987.32727241714
,716.0,70642.94949103128
,717.0,77884.26920378207
,718.0,80950.99951464223
,719.0,73207.17703896988
,720.0,72396.41887584321
,721.0,63597.20716046284
,722.0,66473.35926584007
,723.0,81147.18739288824
,724.0,65797.71842639973
,725.0,70548.7000597099
,726.0,70249.61751761459
,727.0,74202.41385833887
,728.0,71447.94753171042
,729.0,73601.71693827049
,730.0,71687.31293666098
,731.0,71052.26772793534
,732.0,82622.96432064481
,733.0,75147.84470072514
,734.0,78877.16788264892
,735.0,68499.70945602015
,736.0,84915.75580436326
,737.0,71501.72251675568
,738.0,80700.50184690376
,739.0,75309.8069463074
,740.0,79741.60463048576
,741.0,65677.42280291821
,742.0,85344.37111117259
,743.0,72499.15934266332
,744.0,73185.30134861919
,745.0,79469.30595285298
,746.0,77796.73300033795
,747.0,69689.53260736138
,748.0,77618.67291573397
,749.0,79507.55671485853
,750.0,79588.41023962905
,751.0,83863.5423324119
,752.0,76373.20033650214
,753.0,72117.87885010561
,754.0,81410.93414304756
,755.0,72113.63434868546
,756.0,87239.45279988123
,757.0,77562.28323509106
,758.0,77985.21073670857
,759.0,78776.1835875914
,760.0,76427.63697401836
,761.0,74929.23293694659
,762.0,80127.83464086207
,763.0,80851.14387934572
,764.0,68900.60031635124
,765.0,67287.20271076338
,766.0,73289.2630760891
,767.0,79915.88317798103
,768.0,76302.55108801581
,769.0,78787.06843472224
,770.0,72203.12965889969
,771.0,82166.99025093041
,772.0,83546.13916131777
,773.0,74068.80375781348
,774.0,80487.48832322452
,775.0,68277.05300812803
,776.0,80883.9534679626
,777.0,77632.85342001739
,778.0,80917.68012105055
,779.0,77678.5591227934
,780.0,90618.37462429784
,781.0,76002.96244197448
,782.0,79625.94419092781
,783.0,68676.65735737563
,784.0,79684.17897116272
,785.0,76255.5602410316
,786.0,79070.7003775136
,787.0,69366.99703556992
,788.0,80102.57818208843
,789.0,75982.88421231831
,790.0,72700.20075661357
,791.0,86487.98042272603
,792.0,75913.94592323796
,793.0,69156.04933281857
,794.0,71384.62143871473
,795.0,63928.475201953086
,796.0,85648.71758109402
,797.0,74432.07593084773
,798.0,60730.673745060645
,799.0,85246.71019709077
,800.0,72330.28758924044
,801.0,76732.27492303267
,802.0,76003.59531152906
,803.0,80195.3915883923
,804.0,81910.92723431827
,805.0,87457.09079001415
,806.0,86328.82832097384
,807.0,61688.92271808397
,808.0,70920.02497635972
,809.0,75652.36972703272
,810.0,82000.9947923184
,811.0,77852.69449408741
,812.0,74576.24876849331
,813.0,71333.13149825993
,814.0,67133.67150417464
,815.0,70702.70014420012
,816.0,71623.33765004214
,817.0,77232.06725953527
,818.0,71826.21233741156
,819.0,74582.35826903088
,820.0,67809.68143326146
,821.0,75267.35389477818
,822.0,67574.84829110275
,823.0,76684.30899175903
,824.0,76736.14211102991
,825.0,80780.38430831606
,826.0,84846.28854575481
,827.0,79035.66022988549
,828.0,74244.08815139916
,829.0,73667.19321962155
,830.0,78570.73848737121
,831.0,79351.75778542241
,832.0,73307.74396956197
,833.0,79816.56901639777
,834.0,77134.77599908656
,835.0,72670.93094420433
,836.0,69730.26128973062
,837.0,70412.38202518082
,838.0,75811.66626368662
,839.0,74687.69876199859
,840.0,70200.57126557405
,841.0,82363.37634440881
,842.0,65233.038627292546
,843.0,70452.00006271881
,844.0,81853.21383288137
,845.0,70425.02302538602
,846.0,73859.65662154763
,847.0,83910.24887646805
,848.0,71330.9187901517
,849.0,76258.93303064952
,850.0,69552.76684962638
,851.0,76162.68866545275
,852.0,76956.29329413846
,853.0,75053.33378703771
,854.0,62930.75740611753
,855.0,67086.75351856691
,856.0,66390.26764654872
,857.0,72775.81918140895
,858.0,70908.8491207169
,859.0,76674.6062134829
,860.0,79339.6620682751
,861.0,77290.60689957392
,862.0,76659.92872948322
,863.0,81298.3337303132
,864.0,73664.26609314671
,865.0,61246.0324153315
,866.0,78515.05319392102
,867.0,79046.68051123858
,868.0,79938.87398603768
,869.0,80444.28842570356
,870.0,75694.10594151508
,871.0,81329.73170803336
,872.0,71410.40122215942
,873.0,73917.94638490613
,874.0,73508.1717710243
,875.0,82893.74479917008
,876.0,75485.20579929365
,877.0,75453.53796350898
,878.0,75978.41964627098
,879.0,78708.84546298243
,880.0,82446.36830929737
,881.0,74142.88647702428
,882.0,70299.48948144862
,883.0,84463.43201255632
,884.0,75390.91454080402
,885.0,82226.63183889596
,886.0,70031.01459564139
,887.0,62532.066694004425
,888.0,77514.71132709851
,889.0,70284.75362842975
,890.0,66945.07690998928
,891.0,78435.33566445894
,892.0,83858.9968488704
,893.0,73277.45794091487
,894.0,69854.2566307541
,895.0,83262.70821938844
,896.0,80020.47537122223
,897.0,66399.83060439854
,898.0,70559.17154541063
,899.0,76350.41312505398
,900.0,74450.41035798019
,901.0,72469.85362435943
,902.0,67525.11614765077
,903.0,65463.48775465919
,904.0,77027.65827654858
,905.0,81751.84638355194
,906.0,75967.21882648225
,907.0,71744.67612232843
,908.0,78605.74821376789
,909.0,69602.70797989279
,910.0,84145.06672097258
,911.0,75191.38334154087
,912.0,73308.21231971099
,913.0,80368.30438760547
,914.0,73456.55031235632
,915.0,79338.17627380489
,916.0,71639.65506990286
,917.0,72273.41147601671
,918.0,71272.5920646482
,919.0,65943.53253618629
,920.0,72181.81585896733
,921.0,73115.39555280092
,922.0,73064.80616855972
,923.0,77186.67177330975
,924.0,63607.055017505154
,925.0,70257.70673284492
,926.0,79156.98207004115
,927.0,84959.0215762521
,928.0,82570.03940831675
,929.0,76549.11604141822
,930.0,70072.41325411091
,931.0,74473.83199459605
,932.0,72851.29689423456
,933.0,63599.3476379888
,934.0,79937.31404257813
,935.0,79472.22546913543
,936.0,90913.95901656011
,937.0,69142.09777857776
,938.0,82012.751732425
,939.0,89936.87774480399
,940.0,64123.87431168834
,941.0,77762.84961027981
,942.0,71493.03669492569
,943.0,85066.28240553099
,944.0,67950.43092443094
,945.0,75182.8972758469
,946.0,70204.26756619997
,947.0,75356.31136637981
,948.0,67521.27213727363
,949.0,70139.34319998638
,950.0,59540.79992842485
,951.0,69910.01280876162
,952.0,82525.82991915339
,953.0,70084.19473290889
,954.0,73952.78936341242
,955.0,85093.3105169081
,956.0,74399.08030310996
,957.0,69063.8404985657
,958.0,69056.74023476841
,959.0,76268.71182830223
,960.0,70996.06325919459
,961.0,83299.36200598284
,962.0,78288.2155416109
,963.0,74517.99140745934
,964.0,83609.84343023598
,965.0,76193.28291367048
,966.0,75973.15554396897
,967.0,79621.84534467399
,968.0,62481.995379752356
,969.0,81678.37509144381
,970.0,81010.68251747363
,971.0,77477.61474731106
,972.0,65253.73043787867
,973.0,76470.98991449071
,974.0,73516.13494189728
,975.0,80511.86833117098
,976.0,63883.08608216226
,977.0,76033.40738042911
,978.0,67417.03728599803
,979.0,75770.1238813166
,980.0,77535.87356951894
,981.0,80438.40213668173
,982.0,73062.56430421835
,983.0,76807.46476619679
,984.0,79267.42098657077
,985.0,69711.36060103658
,986.0,70642.52257446604
,987.0,79625.75587823009
,988.0,66410.51305926405
,989.0,76261.73767062352
,990.0,68786.13738129805
,991.0,73566.00990372684
,992.0,76654.57649616068
,993.0,85333.4285691851
,994.0,83478.56621307407
,995.0,72451.67182871088
,996.0,76114.07267845223
,997.0,78450.72896406872
,998.0,81328.29300752643
,999.0,73858.22833513714
,1000.0,74499.64439610548
,1001.0,79992.3736766814
,1002.0,72584.95774993509
,1003.0,65933.19635824238
,1004.0,81397.24285083023
,1005.0,74102.83596554246
,1006.0,70164.6503119044
,1007.0,76704.40376264285
,1008.0,74213.70443582632
,1009.0,71987.72353494185
,1010.0,79167.84262741303
,1011.0,68558.71316833222
,1012.0,81833.87848466802
,1013.0,70897.19653920691
,1014.0,68471.8368170333
,1015.0,78419.26094890805
,1016.0,75450.67105552623
,1017.0,78861.6307602838
,1018.0,71504.10239252952
,1019.0,69207.36492060943
,1020.0,71752.88879112335
,1021.0,71126.8980499188
,1022.0,76300.27222347472
,1023.0,79841.31622754673
,1024.0,74160.2580293863
,1025.0,71365.27355738285
,1026.0,82277.02787489691
,1027.0,63041.703749799606
,1028.0,71164.9535013858
,1029.0,79470.78720293097
,1030.0,72153.16552105428
,1031.0,86815.43085311935
,1032.0,71697.66976906857
,1033.0,84388.56665313506
,1034.0,73009.9880110989
,1035.0,77573.24624645832
,1036.0,80387.8770085107
,1037.0,70948.66332824697
,1038.0,73240.2526188803
,1039.0,80509.96081052051
,1040.0,86161.2887713912
,1041.0,74607.7635750998
,1042.0,79460.28610003555
,1043.0,73093.56290975821
,1044.0,65093.538044396795
,1045.0,76329.55278056183
,1046.0,77031.40264132437
,1047.0,76170.91891898247
,1048.0,79453.50795797895
,1049.0,72626.56860072809
,1050.0,77024.98183645983
,1051.0,71395.53999132395
,1052.0,70682.93414008293
,1053.0,76354.64660131343
,1054.0,72177.94228775191
,1055.0,87558.4195827053
,1056.0,75457.27747928802
,1057.0,75437.73383811204
,1058.0,75980.59962388936
,1059.0,82458.62778603483
,1060.0,80309.33776148046
,1061.0,65867.56198325423
,1062.0,81010.70632833269
,1063.0,74101.75570772348
,1064.0,69435.78301055777
,1065.0,76569.01288512613
,1066.0,83527.09659393494
,1067.0,87259.486544485
,1068.0,68352.81966673073
,1069.0,85369.09409752798
,1070.0,73156.63368342919
