size,planner,makespan,reactive,expected,mpn_snt,rect_snt
8,HEFT,9724958.433181284,9667349.02346198,9622772.522902766,102185.91027851775,44576.50055921264
8,HEFT,9758094.815435044,9744622.400396148,9622772.522902766,135322.29253227822,121849.8774933815
8,HEFT,9753542.73411989,9745805.164646046,9622772.522902766,130770.21121712403,123032.64174328
8,HEFT,9722665.223191136,9722665.223191136,9622772.522902766,99892.70028837024,99892.70028837024
8,HEFT,9796501.239912286,9787096.464671357,9622772.522902766,173728.71700952016,164323.9417685885
8,HEFT,9697458.458002876,9697458.458002876,9622772.522902766,74685.93510011025,74685.93510011025
8,HEFT,9776782.054077316,9749169.781712752,9622772.522902766,154009.53117454983,126397.25880998561
8,HEFT,9706460.97450642,9691961.804222882,9622772.522902766,83688.45160365291,69189.28132011555
8,HEFT,9820555.456391774,9804396.577095466,9622772.522902766,197782.9334890079,181624.0541926995
8,HEFT,9781813.348408842,9722525.01332999,9622772.522902766,159040.82550607622,99752.49042722397
8,HEFT,9772149.160901235,9750433.838710703,9622772.522902766,149376.63799846914,127661.31580793858
8,HEFT,9773122.23131093,9773122.23131093,9622772.522902766,150349.70840816386,150349.70840816386
8,HEFT,9744604.35551963,9735289.43843403,9622772.522902766,121831.83261686374,112516.91553126463
8,HEFT,9696846.139762368,9659810.523677643,9622772.522902766,74073.61685960181,37038.00077487528
8,HEFT,9744547.672569606,9736334.339501312,9622772.522902766,121775.1496668402,113561.81659854575
8,HEFT,9767318.603415692,9767318.603415692,9622772.522902766,144546.08051292598,144546.08051292598
8,HEFT,9712681.918558642,9701441.251480484,9622772.522902766,89909.39565587601,78668.72857771814
8,HEFT,9773293.590799248,9773293.590799248,9622772.522902766,150521.0678964816,150521.0678964816
8,HEFT,9750862.09071633,9735031.62490792,9622772.522902766,128089.56781356408,112259.10200515391
8,HEFT,9774341.916246332,9769800.46848351,9622772.522902766,151569.393343566,147027.94558074325
8,HEFT,9743846.955514764,9743846.955514764,9622772.522902766,121074.43261199632,121074.43261199632
8,HEFT,9684433.50078058,9651299.854000492,9622772.522902766,61660.97787781246,28527.331097725782
8,HEFT,9740949.147642827,9715714.406711305,9622772.522902766,118176.62474006227,92941.88380853647
8,HEFT,9813632.470453007,9789671.729609337,9622772.522902766,190859.9475502409,166899.20670657046
8,HEFT,9764110.903264938,9764110.903264938,9622772.522902766,141338.38036217168,141338.38036217168
8,HEFT,9745684.107558183,9737856.671591593,9622772.522902766,122911.58465541527,115084.14868882485
8,HEFT,9811377.605673874,9811377.605673874,9622772.522902766,188605.08277110753,188605.08277110753
8,HEFT,9750983.985549066,9728048.307169793,9622772.522902766,128211.46264629994,105275.78426702508
8,HEFT,9734986.268705484,9732666.24470964,9622772.522902766,112213.74580271916,109893.72180687264
8,HEFT,9727322.159122402,9710995.630324176,9622772.522902766,104549.6362196356,88223.10742140934
8,HEFT,9791978.83219152,9789403.859161863,9622772.522902766,169206.3092887532,166631.33625909872
8,HEFT,9776353.70526333,9754636.211813703,9622772.522902766,153581.18236056346,131863.6889109388
8,HEFT,9715804.422756642,9685179.551421637,9622772.522902766,93031.89985387586,62407.02851887048
8,HEFT,9761070.966582812,9760548.360990446,9622772.522902766,138298.44368004613,137775.83808767982
8,HEFT,9746789.294651994,9744097.263126027,9622772.522902766,124016.77174922824,121324.74022326061
8,HEFT,9741571.78741457,9729986.06170324,9622772.522902766,118799.26451180315,107213.53880047426
8,HEFT,9751749.904130388,9741065.158359354,9622772.522902766,128977.3812276218,118292.63545658812
8,HEFT,9812575.103067227,9808838.907735638,9622772.522902766,189802.58016446236,186066.38483287208
8,HEFT,9762014.015503287,9698023.268423544,9622772.522902766,139241.49260052107,75250.745520778
8,HEFT,9745103.496199844,9745103.496199844,9622772.522902766,122330.97329707815,122330.97329707815
8,HEFT,9803603.862107702,9799350.720083278,9622772.522902766,180831.33920493536,176578.19718051146
8,HEFT,9787176.768429868,9769273.285417847,9622772.522902766,164404.24552710168,146500.7625150811
8,HEFT,9726271.933377432,9720044.426472077,9622772.522902766,103499.41047466546,97271.9035693109
8,HEFT,9767537.746782547,9736958.251578482,9622772.522902766,144765.22387978062,114185.72867571564
8,HEFT,9703831.229517596,9698006.8794346,9622772.522902766,81058.7066148296,75234.35653183237
8,HEFT,9760749.492879417,9747779.770041972,9622772.522902766,137976.96997665055,125007.24713920616
8,HEFT,9668677.910711505,9663090.049754513,9622772.522902766,45905.387808738284,40317.52685174719
8,HEFT,9779268.108734913,9779268.108734913,9622772.522902766,156495.58583214507,156495.58583214507
8,HEFT,9727718.061006617,9727718.061006617,9622772.522902766,104945.53810385057,104945.53810385057
8,HEFT,9781096.539883357,9776477.83746986,9622772.522902766,158324.0169805903,153705.31456709467
8,HEFT,9758033.755835734,9749299.746081987,9622772.522902766,135261.23293296807,126527.22317922115
8,HEFT,9725221.13122843,9714803.16054556,9622772.522902766,102448.60832566397,92030.63764279336
8,HEFT,9774181.227469657,9762053.361774402,9622772.522902766,151408.70456689224,139280.8388716355
8,HEFT,9768088.716939967,9737058.47976918,9622772.522902766,145316.19403720088,114285.95686641523
8,HEFT,9700409.205271903,9684726.918844843,9622772.522902766,77636.68236913905,61954.39594207704
8,HEFT,9796146.327939767,9796146.327939767,9622772.522902766,173373.80503700115,173373.80503700115
8,HEFT,9743613.355313215,9740911.980718782,9622772.522902766,120840.83241045101,118139.45781601591
8,HEFT,9699354.769070052,9684036.5432346,9622772.522902766,76582.24616728723,61264.02033183352
8,HEFT,9733412.46800949,9691001.418689976,9622772.522902766,110639.94510672428,68228.89578720927
8,HEFT,9750775.309275413,9698149.888187377,9622772.522902766,128002.78637264484,75377.36528460868
8,HEFT,9777032.65888336,9777032.65888336,9622772.522902766,154260.13598059304,154260.13598059304
8,HEFT,9741996.627950227,9725929.740204232,9622772.522902766,119224.10504746065,103157.21730146557
8,HEFT,9758830.665518673,9753475.280128602,9622772.522902766,136058.1426159069,130702.7572258357
8,HEFT,9720543.3336194,9720543.3336194,9622772.522902766,97770.81071663275,97770.81071663275
8,HEFT,9731455.098904803,9711537.388154233,9622772.522902766,108682.57600203717,88764.86525146477
8,HEFT,9774470.872234097,9738293.283653762,9622772.522902766,151698.3493313305,115520.76075099596
8,HEFT,9793276.732656715,9764210.185228143,9622772.522902766,170504.20975395106,141437.66232537664
8,HEFT,9718233.6832791,9702661.484275864,9622772.522902766,95461.16037633458,79888.96137309633
8,HEFT,9760219.77440386,9754907.297626782,9622772.522902766,137447.2515010927,132134.77472401597
8,HEFT,9748689.67009644,9745654.12451678,9622772.522902766,125917.147193674,122881.60161401518
8,HEFT,9818727.053401684,9818727.053401684,9622772.522902766,195954.53049891812,195954.53049891812
8,HEFT,9723801.248394227,9723002.609510338,9622772.522902766,101028.72549146038,100230.08660757168
8,HEFT,9735383.125194363,9735369.8389306,9622772.522902766,112610.60229159705,112597.31602783315
8,HEFT,9783621.939316813,9780858.683533663,9622772.522902766,160849.41641404663,158086.16063089855
8,HEFT,9744792.907084497,9738746.050954033,9622772.522902766,122020.38418172859,115973.52805126645
8,HEFT,9755731.894602824,9728243.670859827,9622772.522902766,132959.37170005776,105471.14795706047
8,HEFT,9765442.859219873,9747853.536270782,9622772.522902766,142670.33631710525,125081.01336801614
8,HEFT,9733304.40470467,9733247.84838484,9622772.522902766,110531.88180190325,110475.32548207416
8,HEFT,9822227.036424084,9820311.129383584,9622772.522902766,199454.5135213174,197538.6064808164
8,HEFT,9726606.595668497,9719570.676345106,9622772.522902766,103834.07276573034,96798.15344233996
8,HEFT,9741952.20129796,9733641.92389466,9622772.522902766,119179.67839519492,110869.40099189429
8,HEFT,9706814.167839544,9699463.013545733,9622772.522902766,84041.64493677765,76690.4906429667
8,HEFT,9770818.936038684,9740701.80773562,9622772.522902766,148046.41313591786,117929.28483285382
8,HEFT,9773955.133827647,9745117.7018321,9622772.522902766,151182.61092488279,122345.17892933266
8,HEFT,9787777.474604044,9774791.505547617,9622772.522902766,165004.95170127787,152018.98264485225
8,HEFT,9746866.298039123,9726006.131581588,9622772.522902766,124093.77513635533,103233.60867882149
8,HEFT,9735773.229906293,9719482.432655146,9622772.522902766,113000.7070035264,96709.9097523801
8,HEFT,9739384.17129152,9713009.554100756,9622772.522902766,116611.64838875458,90237.03119799124
8,HEFT,9732431.857938036,9717489.42622196,9622772.522902766,109659.33503527008,94716.90331919305
8,HEFT,9758378.590239368,9758378.590239368,9622772.522902766,135606.06733660027,135606.06733660027
8,HEFT,9734455.139254786,9712000.8232679,9622772.522902766,111682.61635201985,89228.3003651332
8,HEFT,9773316.19471389,9771733.344584474,9622772.522902766,150543.6718111243,148960.8216817081
8,HEFT,9765998.261338973,9758750.04251797,9622772.522902766,143225.73843620718,135977.51961520314
8,HEFT,9722097.443688624,9707759.850939613,9622772.522902766,99324.92078585924,84987.32803684661
8,HEFT,9770962.672467116,9770962.672467116,9622772.522902766,148190.14956435002,148190.14956435002
8,HEFT,9779050.610997757,9771991.884971872,9622772.522902766,156278.08809498884,149219.36206910573
8,HEFT,9730733.292843217,9728362.731207013,9622772.522902766,107960.76994044892,105590.20830424502
8,HEFT,9769176.257083027,9758000.440685598,9622772.522902766,146403.73418026045,135227.91778283197
8,HEFT,9700601.65078944,9678968.524931183,9622772.522902766,77829.12788667344,56196.002028416835
8,HEFT,9736616.70233948,9723003.036065862,9622772.522902766,113844.17943671346,100230.51316309533
8,HEFT,9781002.034198087,9769356.09945403,9622772.522902766,158229.51129532233,146583.57655126415
8,HEFT,9766915.939490106,9748188.308410173,9622772.522902766,144143.4165873397,125415.78550740705
8,HEFT,9744668.033003302,9744668.033003302,9622772.522902766,121895.51010053605,121895.51010053605
8,HEFT,9746804.06994087,9746804.06994087,9622772.522902766,124031.5470381044,124031.5470381044
8,HEFT,9758013.69833724,9755803.360457944,9622772.522902766,135241.1754344739,133030.8375551775
8,HEFT,9745554.150216077,9732130.614316901,9622772.522902766,122781.62731330842,109358.09141413307
8,HEFT,9833883.387401016,9828959.6598886,9622772.522902766,211110.8644982502,206187.13698583285
8,HEFT,9810464.47639636,9787450.3886073,9622772.522902766,187691.95349359512,164677.86570453268
8,HEFT,9707292.485556427,9684675.022516616,9622772.522902766,84519.96265366115,61902.499613849446
8,HEFT,9726616.156385994,9693904.434500627,9622772.522902766,103843.63348322734,71131.91159786098
8,HEFT,9756102.167783754,9756102.167783754,9622772.522902766,133329.6448809877,133329.6448809877
8,HEFT,9750704.404734544,9733677.905680925,9622772.522902766,127931.88183177635,110905.3827781584
8,HEFT,9750739.533859748,9750739.533859748,9622772.522902766,127967.01095698215,127967.01095698215
8,HEFT,9759597.92788177,9759597.92788177,9622772.522902766,136825.4049790036,136825.4049790036
8,HEFT,9773254.1257181,9773254.1257181,9622772.522902766,150481.60281533375,150481.60281533375
8,HEFT,9776144.094127243,9753756.504395168,9622772.522902766,153371.57122447528,130983.98149240205
8,HEFT,9703022.101874556,9686992.879209217,9622772.522902766,80249.57897179015,64220.35630645044
8,HEFT,9735143.534319868,9735143.534319868,9622772.522902766,112371.01141710207,112371.01141710207
8,HEFT,9739632.902456308,9728520.988783143,9622772.522902766,116860.37955354154,105748.46588037908
8,HEFT,9731002.388259087,9730963.472243356,9622772.522902766,108229.86535632053,108190.94934058933
8,HEFT,9762062.933975112,9762062.933975112,9622772.522902766,139290.41107234545,139290.41107234545
8,HEFT,9752319.03174569,9737008.71512094,9622772.522902766,129546.50884292461,114236.1922181733
8,HEFT,9755909.608485876,9744683.795917986,9622772.522902766,133137.0855831094,121911.27301521973
8,HEFT,9758033.098838937,9756974.26429245,9622772.522902766,135260.57593616846,134201.74138968438
8,HEFT,9810162.96134989,9809092.701374583,9622772.522902766,187390.4384471234,186320.17847181673
8,HEFT,9786039.34017184,9786039.34017184,9622772.522902766,163266.8172690738,163266.8172690738
8,HEFT,9723538.191640263,9723538.191640263,9622772.522902766,100765.66873749904,100765.66873749904
8,HEFT,9714774.45758081,9702868.442140672,9622772.522902766,92001.93467804416,80095.91923790611
8,HEFT,9733794.055429466,9717833.49433075,9622772.522902766,111021.53252669984,95060.97142798454
8,HEFT,9744601.63440814,9744601.63440814,9622772.522902766,121829.11150537244,121829.11150537244
8,HEFT,9752523.177001365,9744230.629380828,9622772.522902766,129750.65409859642,121458.10647806153
8,HEFT,9737484.02253515,9712037.608507032,9622772.522902766,114711.49963238464,89265.08560426721
8,HEFT,9733319.03997937,9721987.523222763,9622772.522902766,110546.51707660408,99215.00031999683
8,HEFT,9798993.844479574,9792990.430365168,9622772.522902766,176221.32157680765,170217.90746240132
8,HEFT,9771993.838977763,9751877.820789253,9622772.522902766,149221.31607499905,129105.29788648525
8,HEFT,9734247.70174703,9734247.70174703,9622772.522902766,111475.17884426376,111475.17884426376
8,HEFT,9791684.767993422,9791684.767993422,9622772.522902766,168912.24509065598,168912.24509065598
8,HEFT,9808978.248671,9799570.695579864,9622772.522902766,186205.72576823275,176798.17267709784
8,HEFT,9794770.433335042,9783352.319635777,9622772.522902766,171997.91043227538,160579.7967330087
8,HEFT,9749466.565984212,9720569.935926372,9622772.522902766,126694.04308144562,97797.41302360594
8,HEFT,9848612.310918542,9848612.310918542,9622772.522902766,225839.78801577535,225839.78801577535
8,HEFT,9762090.453270923,9758461.24607906,9622772.522902766,139317.93036815894,135688.72317629308
8,HEFT,9755393.23666452,9726446.0451191,9622772.522902766,132620.71376175247,103673.52221633306
8,HEFT,9733573.860966064,9714145.298243092,9622772.522902766,110801.3380632978,91372.77534032613
8,HEFT,9770407.018458603,9770407.018458603,9622772.522902766,147634.49555583854,147634.49555583854
8,HEFT,9712557.75496186,9712557.75496186,9622772.522902766,89785.23205909505,89785.23205909505
8,HEFT,9720769.61493816,9705900.878972843,9622772.522902766,97997.0920353923,83128.35607007705
8,HEFT,9804602.30114005,9804602.30114005,9622772.522902766,181829.77823728323,181829.77823728323
8,HEFT,9755660.408414192,9737855.860443247,9622772.522902766,132887.88551142626,115083.33754048125
8,HEFT,9779637.18261548,9779637.18261548,9622772.522902766,156864.6597127132,156864.6597127132
8,HEFT,9750410.32391746,9734121.716723274,9622772.522902766,127637.80101469345,111349.1938205082
8,HEFT,9742795.802111398,9738287.87932082,9622772.522902766,120023.2792086322,115515.35641805267
8,HEFT,9773418.796373883,9772698.810288586,9622772.522902766,150646.27347111702,149926.28738581948
8,HEFT,9744849.141556064,9739583.974383917,9622772.522902766,122076.61865329742,116811.45148115045
8,HEFT,9767286.059872458,9745345.293111334,9622772.522902766,144513.53696969151,122572.77020856738
8,HEFT,9742116.975253062,9742116.975253062,9622772.522902766,119344.45235029608,119344.45235029608
8,HEFT,9752695.115090717,9751842.544592537,9622772.522902766,129922.59218795225,129070.02168976887
8,HEFT,9775813.387157578,9775406.490947796,9622772.522902766,153040.86425481178,152633.96804502982
8,HEFT,9828922.938451843,9827391.762093728,9622772.522902766,206150.41554907896,204619.23919096214
8,HEFT,9714299.586520012,9690806.536246397,9622772.522902766,91527.06361724623,68034.0133436285
8,HEFT,9691246.18720704,9675405.173058312,9622772.522902766,68473.6643042732,52632.650155546144
8,HEFT,9754955.477993945,9754955.477993945,9622772.522902766,132182.95509117655,132182.95509117655
8,HEFT,9737612.961911676,9718734.826740576,9622772.522902766,114840.4390089102,95962.30383780973
8,HEFT,9739716.141007124,9733030.53184615,9622772.522902766,116943.61810435914,110258.00894338453
8,HEFT,9752619.648057338,9750631.867929583,9622772.522902766,129847.12515457161,127859.34502681714
8,HEFT,9766684.294578016,9761928.84921612,9622772.522902766,143911.77167524956,139156.32631335407
8,HEFT,9726224.03233252,9726224.03233252,9622772.522902766,103451.50942975283,103451.50942975283
8,HEFT,9783201.78518408,9783201.78518408,9622772.522902766,160429.26228131357,160429.26228131357
8,HEFT,9718641.65261188,9718641.65261188,9622772.522902766,95869.1297091134,95869.1297091134
8,HEFT,9734454.662889801,9726199.705516806,9622772.522902766,111682.13998703288,103427.18261403963
8,HEFT,9711506.392132536,9697192.668741573,9622772.522902766,88733.86922976932,74420.14583880639
8,HEFT,9728015.3038714,9720592.131059198,9622772.522902766,105242.78096863256,97819.60815643148
8,HEFT,9766955.871090874,9766955.871090874,9622772.522902766,144183.34818810786,144183.34818810786
8,HEFT,9747795.372029407,9730418.741875928,9622772.522902766,125022.8491266407,107646.21897316164
8,HEFT,9733326.84373944,9690351.04890432,9622772.522902766,110554.32083667256,67578.52600155397
8,HEFT,9778683.521557814,9751997.548883636,9622772.522902766,155910.99865504727,129225.02598087116
8,HEFT,9710152.437465344,9707409.661915354,9622772.522902766,87379.91456257924,84637.13901258819
8,HEFT,9672492.889757376,9672492.889757376,9622772.522902766,49720.36685460992,49720.36685460992
8,HEFT,9692507.91400772,9685107.078133373,9622772.522902766,69735.39110495336,62334.55523060635
8,HEFT,9771055.237904144,9771055.237904144,9622772.522902766,148282.71500137635,148282.71500137635
8,HEFT,9743153.88359077,9743153.88359077,9622772.522902766,120381.36068800464,120381.36068800464
8,HEFT,9751637.85978298,9747803.187516922,9622772.522902766,128865.33688021265,125030.66461415587
8,HEFT,9736685.735119598,9734170.705859553,9622772.522902766,113913.21221683176,111398.18295678496
8,HEFT,9785265.773154287,9785265.773154287,9622772.522902766,162493.25025152232,162493.25025152232
8,HEFT,9778921.83282428,9778921.83282428,9622772.522902766,156149.30992151427,156149.30992151427
8,HEFT,9765465.536682073,9756993.058746258,9622772.522902766,142693.01377930492,134220.53584349155
8,HEFT,9704451.148118153,9658400.07353603,9622772.522902766,81678.62521538512,35627.550633262836
8,HEFT,9747394.068050504,9715611.15354843,9622772.522902766,124621.54514773747,92838.6306456644
8,HEFT,9719470.917947663,9697624.816012686,9622772.522902766,96698.39504489675,74852.29310991988
8,HEFT,9758641.151455795,9753010.638010077,9622772.522902766,135868.62855302915,130238.11510731095
8,HEFT,9757109.083859928,9757109.083859928,9622772.522902766,134336.5609571617,134336.5609571617
8,HEFT,9746146.842127506,9739789.460738998,9622772.522902766,123374.31922473945,117016.93783623163
8,HEFT,9752254.775232457,9752254.775232457,9622772.522902766,129482.25232969037,129482.25232969037
8,HEFT,9732653.20986718,9718597.357455444,9622772.522902766,109880.686964415,95824.8345526792
8,HEFT,9725843.85139929,9708396.862191597,9622772.522902766,103071.3284965232,85624.33928883076
8,HEFT,9746883.23547089,9736943.63408953,9622772.522902766,124110.7125681229,114171.11118676329
8,HEFT,9838487.075520298,9816883.68598113,9622772.522902766,215714.5526175313,194111.16307836398
8,HEFT,9732000.594198683,9728764.286274288,9622772.522902766,109228.07129591891,105991.7633715216
8,HEFT,9746826.492171204,9736182.128353026,9622772.522902766,124053.96926843747,113409.60545025954
8,HEFT,9794126.40183791,9764620.389278598,9622772.522902766,171353.87893514335,141847.8663758319
8,HEFT,9714422.71739029,9680554.21022288,9622772.522902766,91650.19448752329,57781.687320113175
8,HEFT,9729585.816068187,9714924.45321178,9622772.522902766,106813.29316542113,92151.9303090144
8,HEFT,9734948.873193348,9726009.061108537,9622772.522902766,112176.35029058158,103236.53820577078
8,HEFT,9738549.80123849,9727739.17230397,9622772.522902766,115777.27833572404,104966.64940120468
8,HEFT,9739701.576069754,9711461.548161766,9622772.522902766,116929.05316698735,88689.02525899932
8,HEFT,9768296.342096113,9754402.232017774,9622772.522902766,145523.81919334645,131629.7091150079
8,HEFT,9754053.723956257,9742874.198412787,9622772.522902766,131281.20105349086,120101.67551002091
8,HEFT,9759207.688402498,9726490.234440917,9622772.522902766,136435.1654997319,103717.71153814904
8,HEFT,9811767.173933525,9811274.065711653,9622772.522902766,188994.65103075653,188501.54280888475
8,HEFT,9771334.091088057,9768851.052891653,9622772.522902766,148561.56818528846,146078.52998888493
8,HEFT,9748048.85816768,9748048.85816768,9622772.522902766,125276.33526491375,125276.33526491375
8,HEFT,9713320.213197978,9712256.733151393,9622772.522902766,90547.69029521196,89484.2102486249
8,HEFT,9766061.180267414,9765844.477716833,9622772.522902766,143288.65736464786,143071.95481406525
8,HEFT,9744718.988046827,9734849.66550998,9622772.522902766,121946.46514406055,112077.14260721393
8,HEFT,9780938.455692416,9771843.698038442,9622772.522902766,158165.9327896498,149071.17513567582
8,HEFT,9736983.01093264,9733935.728259202,9622772.522902766,114210.48802987301,111163.20535643584
8,HEFT,9751676.66860231,9738144.58980247,9622772.522902766,128904.14569954386,115372.06689970383
8,HEFT,9740669.837854864,9740669.837854864,9622772.522902766,117897.31495209785,117897.31495209785
8,HEFT,9785419.57656707,9770788.456554638,9622772.522902766,162647.05366430432,148015.93365187198
8,HEFT,9732777.60407607,9720804.771532478,9622772.522902766,110005.08117330447,98032.24862971157
16,HEFT,4909703.859443942,4909703.859443942,4812223.349448958,97480.50999498367,97480.50999498367
16,HEFT,4887538.6578211235,4884984.6663081655,4812223.349448958,75315.30837216415,72761.31685920713
16,HEFT,4898603.586648697,4893324.380061061,4812223.349448958,86380.23719973862,81101.03061210271
16,HEFT,4885017.805510037,4868436.469423106,4812223.349448958,72794.45606107824,56213.11997414753
16,HEFT,4877110.869369484,4875837.372319581,4812223.349448958,64887.519920525134,63614.022870622575
16,HEFT,4919288.423648976,4919288.423648976,4812223.349448958,107065.07420001738,107065.07420001738
16,HEFT,4882506.957150326,4881949.271575292,4812223.349448958,70283.6077013677,69725.92212633323
16,HEFT,4916039.188483343,4916039.188483343,4812223.349448958,103815.83903438503,103815.83903438503
16,HEFT,4912542.407196813,4893800.841571762,4812223.349448958,100319.05774785484,81577.49212280381
16,HEFT,4920014.791149266,4904064.152049705,4812223.349448958,107791.44170030764,91840.80260074696
16,HEFT,4914242.196001183,4900695.360352859,4812223.349448958,102018.84655222484,88472.01090390049
16,HEFT,4913226.591830866,4913226.591830866,4812223.349448958,101003.24238190893,101003.24238190893
16,HEFT,4877371.23269506,4872864.045247757,4812223.349448958,65147.88324610144,60640.695798798464
16,HEFT,4915393.934740677,4893933.037909553,4812223.349448958,103170.5852917172,81709.68846059589
16,HEFT,4923220.583537115,4918171.446123873,4812223.349448958,110997.23408815637,105948.09667491447
16,HEFT,4905585.6730804015,4901971.091141064,4812223.349448958,93362.323631444,89747.74169210531
16,HEFT,4928718.333715197,4924244.03050014,4812223.349448958,116494.98426623829,112020.68105118164
16,HEFT,4925675.224793117,4886835.74400588,4812223.349448958,113451.87534415815,74612.3945569219
16,HEFT,4885407.288069993,4871165.116723185,4812223.349448958,73183.93862103486,58941.76727422606
16,HEFT,4899331.582479097,4899331.582479097,4812223.349448958,87108.23303013854,87108.23303013854
16,HEFT,4925356.373724404,4925356.373724404,4812223.349448958,113133.02427544536,113133.02427544536
16,HEFT,4908631.824531184,4904293.196002045,4812223.349448958,96408.47508222515,92069.8465530863
16,HEFT,4906234.427734987,4898503.254584933,4812223.349448958,94011.07828602848,86279.90513597429
16,HEFT,4925446.241292207,4908348.336468694,4812223.349448958,113222.89184324814,96124.98701973539
16,HEFT,4919982.6308094375,4919982.6308094375,4812223.349448958,107759.28136047909,107759.28136047909
16,HEFT,4876808.240987465,4874017.382060663,4812223.349448958,64584.89153850637,61794.032611704424
16,HEFT,4906573.970607552,4906573.970607552,4812223.349448958,94350.62115859332,94350.62115859332
16,HEFT,4877105.32069385,4868165.912918582,4812223.349448958,64881.971244891174,55942.563469623215
16,HEFT,4940045.0560375,4920339.54413709,4812223.349448958,127821.70658854116,108116.19468813203
16,HEFT,4913763.115696987,4913763.115696987,4812223.349448958,101539.76624802873,101539.76624802873
16,HEFT,4881235.745066258,4872788.2003310975,4812223.349448958,69012.39561729971,60564.850882139064
16,HEFT,4884831.797183912,4883057.86739455,4812223.349448958,72608.44773495384,70834.51794559136
16,HEFT,4927799.496732742,4904488.6100078095,4812223.349448958,115576.14728378318,92265.26055885105
16,HEFT,4902809.710082752,4894847.466989382,4812223.349448958,90586.36063379237,82624.11754042376
16,HEFT,4891526.13406705,4877008.212141811,4812223.349448958,79302.78461809178,64784.8626928525
16,HEFT,4967285.037341893,4967285.037341893,4812223.349448958,155061.6878929343,155061.6878929343
16,HEFT,4919826.493357135,4917200.672728106,4812223.349448958,107603.14390817656,104977.32327914797
16,HEFT,4895667.921315084,4869064.481743421,4812223.349448958,83444.5718661258,56841.13229446299
16,HEFT,4935066.238377241,4931722.11583761,4812223.349448958,122842.88892828395,119498.76638865193
16,HEFT,4889617.792037247,4873359.329723943,4812223.349448958,77394.44258828834,61135.980274984606
16,HEFT,4899059.057975427,4895036.37088497,4812223.349448958,86835.70852646884,82813.02143601142
16,HEFT,4959150.920532881,4927496.67466455,4812223.349448958,146927.57108392287,115273.32521559205
16,HEFT,4908048.679454294,4902451.761604854,4812223.349448958,95825.33000533562,90228.41215589551
16,HEFT,4893037.696957217,4893037.696957217,4812223.349448958,80814.34750825724,80814.34750825724
16,HEFT,4896464.563768378,4896464.563768378,4812223.349448958,84241.21431942005,84241.21431942005
16,HEFT,4926575.452309835,4923329.994164473,4812223.349448958,114352.10286087634,111106.6447155159
16,HEFT,4924361.041576724,4919842.47399156,4812223.349448958,112137.69212776424,107619.1245426014
16,HEFT,4909002.284792316,4891752.706459585,4812223.349448958,96778.93534335773,79529.35701062622
16,HEFT,4897055.462156445,4892094.473700465,4812223.349448958,84832.11270748638,79871.12425150629
16,HEFT,4926292.692452253,4926292.692452253,4812223.349448958,114069.34300329446,114069.34300329446
16,HEFT,4889418.473892257,4880958.862745875,4812223.349448958,77195.12444329727,68735.51329691615
16,HEFT,4911915.746187591,4911915.746187591,4812223.349448958,99692.39673863258,99692.39673863258
16,HEFT,4945989.617846002,4932236.8043412855,4812223.349448958,133766.26839704346,120013.45489232706
16,HEFT,4909963.472385123,4876275.324843931,4812223.349448958,97740.12293616588,64051.9753949726
16,HEFT,4936815.381859377,4930407.566904036,4812223.349448958,124592.0324104186,118184.21745507793
16,HEFT,4890007.815368974,4890007.815368974,4812223.349448958,77784.46592001524,77784.46592001524
16,HEFT,4911496.74826742,4903697.148754197,4812223.349448958,99273.39881846122,91473.79930523878
16,HEFT,4870809.568979369,4870809.568979369,4812223.349448958,58586.2195304092,58586.2195304092
16,HEFT,4896535.572247331,4879911.602119822,4812223.349448958,84312.22279837263,67688.25267086363
16,HEFT,4913527.758506021,4897083.577773164,4812223.349448958,101304.40905706398,84860.22832420561
16,HEFT,4930642.078445356,4904216.340417346,4812223.349448958,118418.72899639793,91992.99096838756
16,HEFT,4923173.623611026,4913270.632300965,4812223.349448958,110950.27416206805,101047.28285200613
16,HEFT,4896819.731382431,4888904.457524514,4812223.349448958,84596.38193347213,76681.10807555541
16,HEFT,4930861.6824232135,4930861.6824232135,4812223.349448958,118638.33297425414,118638.33297425414
16,HEFT,4937350.62894454,4937350.62894454,4812223.349448958,125127.27949558197,125127.27949558197
16,HEFT,4885686.489809446,4881427.188538117,4812223.349448958,73463.14036048763,69203.83908915892
16,HEFT,4926546.091290262,4898307.280964155,4812223.349448958,114322.74184130225,86083.93151519634
16,HEFT,4911989.960749443,4904754.856575805,4812223.349448958,99766.61130048428,92531.50712684637
16,HEFT,4921769.860391567,4887481.634557574,4812223.349448958,109546.51094260812,75258.28510861563
16,HEFT,4929233.089810168,4923118.4176886035,4812223.349448958,117009.74036121088,110895.0682396451
16,HEFT,4940209.906138134,4915806.198233773,4812223.349448958,127986.55668917578,103582.8487848146
16,HEFT,4898828.87924747,4888318.61154968,4812223.349448958,86605.52979851143,76095.26210072171
16,HEFT,4910835.0310667865,4900395.34760704,4812223.349448958,98611.68161782807,88171.99815808142
16,HEFT,4874170.27787908,4873598.819616849,4812223.349448958,61946.928430121385,61375.470167890184
16,HEFT,4939508.886821413,4929807.006425022,4812223.349448958,127285.537372455,117583.65697606375
16,HEFT,4930671.354274823,4920421.509711215,4812223.349448958,118448.00482586586,108198.16026225686
16,HEFT,4941794.790333059,4936613.6161427,4812223.349448958,129571.44088410027,124390.26669374199
