planner,size,freqs
GA,32,39.0
GA,32,41.0
GA,32,45.0
GA,32,41.0
GA,32,40.0
GA,32,40.0
GA,32,41.0
GA,32,42.0
GA,32,43.0
GA,32,40.0
GA,32,40.0
GA,32,39.0
GA,32,42.0
GA,32,39.0
GA,32,43.0
GA,32,39.0
GA,32,39.0
GA,32,42.0
GA,32,38.0
GA,32,42.0
GA,32,44.0
GA,32,41.0
GA,32,40.0
GA,32,40.0
GA,32,40.0
GA,32,38.0
GA,32,43.0
GA,32,47.0
GA,32,40.0
GA,32,42.0
GA,32,41.0
GA,32,38.0
GA,32,41.0
GA,32,42.0
GA,32,39.0
GA,32,44.0
GA,32,39.0
GA,32,41.0
GA,32,41.0
GA,32,41.0
GA,32,43.0
GA,32,40.0
GA,32,41.0
GA,32,45.0
GA,32,42.0
GA,32,40.0
GA,32,43.0
GA,32,42.0
GA,32,40.0
GA,32,41.0
GA,32,41.0
GA,32,39.0
GA,32,44.0
GA,32,38.0
GA,32,41.0
GA,32,37.0
GA,32,39.0
GA,32,41.0
GA,32,39.0
GA,32,43.0
GA,32,40.0
GA,32,40.0
GA,32,40.0
GA,32,39.0
GA,32,43.0
GA,32,41.0
GA,32,40.0
GA,32,41.0
GA,32,44.0
GA,32,40.0
GA,32,43.0
GA,32,43.0
GA,32,43.0
GA,32,44.0
GA,32,39.0
GA,32,41.0
GA,32,43.0
GA,32,42.0
GA,32,43.0
GA,32,42.0
GA,32,43.0
GA,32,41.0
GA,32,41.0
GA,32,39.0
GA,32,38.0
GA,32,49.0
GA,32,42.0
GA,32,44.0
GA,32,41.0
GA,32,40.0
GA,32,43.0
GA,32,41.0
GA,32,43.0
GA,32,39.0
GA,32,40.0
GA,32,44.0
GA,32,39.0
GA,32,41.0
GA,32,47.0
GA,32,39.0
GA,32,41.0
GA,32,43.0
GA,32,41.0
GA,32,38.0
GA,32,42.0
GA,32,42.0
GA,32,43.0
GA,32,41.0
GA,32,41.0
GA,32,43.0
GA,32,45.0
GA,32,39.0
GA,32,40.0
GA,32,40.0
GA,32,43.0
GA,32,42.0
GA,32,48.0
GA,32,40.0
GA,32,43.0
GA,32,40.0
GA,32,41.0
GA,32,41.0
GA,32,40.0
GA,32,39.0
GA,32,44.0
GA,32,41.0
GA,32,38.0
GA,32,40.0
GA,32,39.0
GA,32,39.0
GA,32,41.0
GA,32,39.0
GA,32,39.0
GA,32,40.0
GA,32,42.0
GA,32,41.0
GA,32,41.0
GA,32,41.0
GA,32,41.0
GA,32,42.0
GA,32,44.0
GA,32,39.0
GA,32,40.0
GA,32,42.0
GA,32,39.0
GA,32,39.0
GA,32,43.0
GA,32,41.0
GA,32,42.0
GA,32,44.0
GA,32,42.0
GA,32,43.0
GA,32,41.0
GA,32,43.0
GA,32,43.0
GA,32,42.0
GA,32,44.0
GA,32,46.0
GA,32,43.0
GA,32,40.0
GA,32,49.0
GA,32,44.0
GA,32,42.0
GA,32,42.0
GA,32,41.0
GA,32,41.0
GA,32,41.0
GA,32,44.0
GA,32,40.0
GA,32,41.0
GA,32,39.0
GA,32,37.0
GA,32,46.0
GA,32,41.0
GA,32,44.0
GA,32,41.0
GA,32,43.0
GA,32,45.0
GA,32,38.0
GA,32,41.0
GA,32,44.0
GA,32,46.0
GA,32,39.0
GA,32,41.0
GA,32,41.0
GA,32,39.0
GA,32,42.0
GA,32,41.0
GA,32,41.0
GA,32,40.0
GA,32,45.0
GA,32,39.0
GA,32,41.0
GA,32,40.0
GA,32,39.0
GA,32,41.0
GA,32,43.0
GA,32,40.0
GA,32,40.0
GA,32,39.0
GA,32,40.0
GA,32,43.0
GA,32,41.0
GA,32,42.0
GA,32,41.0
GA,32,41.0
GA,32,40.0
GA,32,42.0
GA,32,40.0
GA,32,41.0
GA,32,38.0
GA,32,40.0
GA,32,41.0
GA,32,43.0
GA,32,40.0
GA,32,39.0
GA,32,39.0
GA,32,42.0
GA,32,40.0
GA,32,45.0
GA,32,41.0
GA,32,41.0
GA,32,41.0
GA,32,42.0
GA,32,43.0
GA,32,42.0
GA,32,41.0
GA,32,41.0
GA,32,43.0
GA,32,41.0
GA,32,40.0
GA,32,43.0
GA,32,39.0
GA,32,40.0
GA,32,40.0
GA,32,42.0
GA,32,44.0
GA,32,40.0
GA,32,43.0
GA,32,42.0
GA,32,40.0
GA,32,41.0
GA,32,40.0
GA,32,41.0
GA,32,43.0
GA,32,42.0
GA,32,45.0
GA,32,42.0
GA,32,40.0
GA,32,41.0
GA,32,40.0
GA,32,44.0
GA,32,40.0
GA,32,42.0
GA,32,42.0
GA,32,40.0
GA,32,40.0
GA,32,43.0
GA,32,42.0
GA,32,42.0
GA,32,43.0
GA,32,44.0
GA,32,43.0
GA,32,43.0
GA,32,45.0
GA,32,40.0
GA,32,40.0
GA,32,43.0
GA,32,42.0
GA,32,46.0
GA,32,40.0
GA,32,41.0
GA,32,39.0
GA,32,44.0
GA,32,40.0
GA,32,40.0
GA,32,39.0
GA,32,39.0
GA,32,39.0
GA,32,40.0
GA,32,41.0
GA,32,39.0
GA,32,41.0
GA,32,44.0
GA,32,40.0
GA,32,43.0
GA,32,44.0
GA,32,45.0
GA,32,43.0
GA,32,40.0
GA,32,39.0
GA,32,39.0
GA,32,43.0
GA,32,44.0
GA,32,42.0
GA,32,42.0
GA,32,42.0
GA,32,41.0
GA,32,38.0
GA,32,43.0
GA,32,40.0
GA,32,39.0
GA,32,38.0
GA,32,40.0
GA,32,43.0
GA,32,42.0
GA,32,40.0
GA,32,41.0
GA,32,42.0
GA,32,41.0
GA,32,40.0
GA,32,39.0
GA,32,41.0
GA,32,42.0
GA,32,41.0
GA,32,41.0
GA,32,40.0
GA,32,40.0
GA,32,41.0
GA,32,41.0
GA,32,44.0
GA,32,41.0
GA,32,44.0
GA,32,43.0
GA,32,40.0
GA,32,39.0
GA,32,43.0
GA,32,44.0
GA,32,41.0
GA,32,41.0
GA,32,40.0
GA,32,40.0
GA,32,41.0
GA,32,41.0
GA,32,42.0
GA,32,45.0
GA,32,43.0
GA,32,42.0
GA,32,39.0
GA,32,40.0
GA,32,39.0
GA,32,43.0
GA,32,42.0
GA,32,39.0
GA,32,39.0
GA,32,42.0
GA,32,39.0
GA,32,43.0
GA,32,40.0
GA,32,45.0
GA,32,45.0
GA,32,44.0
GA,32,40.0
GA,32,39.0
GA,32,38.0
GA,32,40.0
GA,32,45.0
GA,32,45.0
GA,32,42.0
GA,32,39.0
GA,32,40.0
GA,32,41.0
GA,32,42.0
GA,32,41.0
GA,32,39.0
GA,32,44.0
GA,32,43.0
GA,32,39.0
GA,32,45.0
GA,32,37.0
GA,32,39.0
GA,32,44.0
GA,32,43.0
GA,32,41.0
GA,32,43.0
GA,32,40.0
GA,32,41.0
GA,32,40.0
GA,32,43.0
GA,32,41.0
GA,32,40.0
GA,32,44.0
GA,32,42.0
GA,32,42.0
GA,32,42.0
GA,32,39.0
GA,32,43.0
GA,32,41.0
GA,32,43.0
GA,32,40.0
GA,32,40.0
GA,32,41.0
GA,32,42.0
GA,32,41.0
GA,32,38.0
GA,32,38.0
GA,32,40.0
GA,32,41.0
GA,32,43.0
GA,32,41.0
GA,32,45.0
GA,32,39.0
GA,32,42.0
GA,32,42.0
GA,32,40.0
GA,32,42.0
GA,32,40.0
GA,32,43.0
GA,32,41.0
GA,32,43.0
GA,32,40.0
GA,32,40.0
GA,32,40.0
GA,32,40.0
GA,32,40.0
GA,32,38.0
GA,32,41.0
GA,32,43.0
GA,32,41.0
GA,32,44.0
GA,32,43.0
GA,32,41.0
GA,32,39.0
GA,32,44.0
GA,32,41.0
GA,32,39.0
GA,32,41.0
GA,32,41.0
GA,32,39.0
GA,32,42.0
GA,32,40.0
GA,32,41.0
GA,32,43.0
GA,32,38.0
GA,32,41.0
GA,32,40.0
GA,32,42.0
GA,32,42.0
GA,32,44.0
GA,32,42.0
GA,32,41.0
GA,32,40.0
GA,32,40.0
GA,32,40.0
GA,32,43.0
GA,32,41.0
GA,32,41.0
GA,32,39.0
GA,32,43.0
GA,32,44.0
GA,32,41.0
GA,32,41.0
GA,32,39.0
GA,32,42.0
GA,32,44.0
GA,32,40.0
GA,32,40.0
GA,32,41.0
GA,32,41.0
GA,32,40.0
GA,32,43.0
GA,32,44.0
GA,32,41.0
GA,32,42.0
GA,32,43.0
GA,32,39.0
GA,32,45.0
GA,32,40.0
GA,32,41.0
GA,32,45.0
GA,32,37.0
GA,32,41.0
GA,32,39.0
GA,32,46.0
GA,32,39.0
GA,32,44.0
GA,32,38.0
GA,32,39.0
GA,32,40.0
GA,32,41.0
GA,32,45.0
GA,32,42.0
GA,32,40.0
GA,32,40.0
GA,32,39.0
GA,32,39.0
GA,32,41.0
GA,32,42.0
GA,32,46.0
GA,32,39.0
GA,32,39.0
GA,32,43.0
GA,32,41.0
GA,32,40.0
GA,32,39.0
GA,32,40.0
GA,32,41.0
GA,32,42.0
GA,32,39.0
GA,32,38.0
GA,32,42.0
GA,32,39.0
GA,32,40.0
GA,32,40.0
GA,32,42.0
GA,32,42.0
GA,32,41.0
GA,32,43.0
GA,32,39.0
GA,32,41.0
GA,32,41.0
GA,32,43.0
GA,32,41.0
GA,32,39.0
GA,32,42.0
GA,32,44.0
GA,32,38.0
GA,32,40.0
GA,32,40.0
GA,32,47.0
GA,32,41.0
GA,32,40.0
GA,32,45.0
GA,32,40.0
GA,32,42.0
GA,32,40.0
GA,32,42.0
GA,32,42.0
GA,32,40.0
GA,32,41.0
GA,32,38.0
GA,32,38.0
GA,32,42.0
GA,32,42.0
GA,32,42.0
GA,32,39.0
GA,32,42.0
GA,32,41.0
GA,32,41.0
GA,32,40.0
GA,32,43.0
GA,32,41.0
GA,32,40.0
GA,32,41.0
GA,32,42.0
GA,32,41.0
GA,32,42.0
GA,32,41.0
GA,32,40.0
GA,32,43.0
GA,32,42.0
GA,32,39.0
GA,32,40.0
GA,32,40.0
GA,32,39.0
GA,32,37.0
GA,32,40.0
GA,32,40.0
GA,32,40.0
GA,32,42.0
GA,32,40.0
GA,32,39.0
GA,32,42.0
GA,32,42.0
GA,32,41.0
GA,32,39.0
GA,32,40.0
GA,32,42.0
GA,32,41.0
GA,32,41.0
GA,32,40.0
GA,32,41.0
GA,32,42.0
GA,32,40.0
GA,32,42.0
GA,32,42.0
GA,32,40.0
GA,32,40.0
GA,32,41.0
GA,32,44.0
GA,32,41.0
GA,32,41.0
GA,32,46.0
GA,32,42.0
GA,32,42.0
GA,32,41.0
GA,32,40.0
GA,32,42.0
GA,32,42.0
GA,32,39.0
GA,32,42.0
GA,32,42.0
GA,32,40.0
GA,32,41.0
GA,32,41.0
GA,32,41.0
GA,32,40.0
GA,32,42.0
GA,32,38.0
GA,32,45.0
GA,32,39.0
GA,32,43.0
GA,32,40.0
GA,32,42.0
GA,32,39.0
GA,32,41.0
GA,32,38.0
GA,32,43.0
GA,32,41.0
GA,32,39.0
GA,32,41.0
GA,32,40.0
GA,32,43.0
GA,32,40.0
GA,32,40.0
GA,32,39.0
GA,32,42.0
GA,32,45.0
GA,32,45.0
GA,32,38.0
GA,32,45.0
GA,32,40.0
GA,32,41.0
GA,32,42.0
GA,32,43.0
GA,32,42.0
GA,32,41.0
GA,32,43.0
GA,32,42.0
GA,32,42.0
GA,32,41.0
GA,32,43.0
GA,32,44.0
GA,32,40.0
GA,32,43.0
GA,32,40.0
GA,32,42.0
GA,32,42.0
GA,32,42.0
GA,32,45.0
GA,32,41.0
GA,32,40.0
GA,32,42.0
GA,32,43.0
GA,32,42.0
GA,32,44.0
GA,32,41.0
GA,32,41.0
GA,32,39.0
GA,32,41.0
GA,32,45.0
GA,32,40.0
GA,32,43.0
GA,32,39.0
GA,32,43.0
GA,32,40.0
GA,32,45.0
GA,32,43.0
GA,32,39.0
GA,32,39.0
GA,32,42.0
GA,32,39.0
GA,32,39.0
GA,32,40.0
GA,32,41.0
GA,32,40.0
GA,32,39.0
GA,32,42.0
GA,32,41.0
GA,32,42.0
GA,32,40.0
GA,32,47.0
GA,32,39.0
GA,32,39.0
GA,32,38.0
GA,32,42.0
GA,32,40.0
GA,32,43.0
GA,32,41.0
GA,32,40.0
GA,32,44.0
GA,32,42.0
GA,32,42.0
GA,32,40.0
GA,32,39.0
GA,32,40.0
GA,32,41.0
GA,32,40.0
GA,32,39.0
GA,32,43.0
GA,32,41.0
GA,32,40.0
GA,32,40.0
GA,32,43.0
GA,32,40.0
GA,32,41.0
GA,32,41.0
GA,32,40.0
GA,32,40.0
GA,32,41.0
GA,32,44.0
GA,32,41.0
GA,32,42.0
GA,32,42.0
GA,32,39.0
GA,32,40.0
GA,32,43.0
GA,32,40.0
GA,32,41.0
GA,32,42.0
GA,32,41.0
GA,32,42.0
GA,32,45.0
GA,32,42.0
GA,32,41.0
GA,32,41.0
GA,32,42.0
GA,32,39.0
GA,32,44.0
GA,32,45.0
GA,32,38.0
GA,32,46.0
GA,32,41.0
GA,32,41.0
GA,32,43.0
GA,32,41.0
GA,32,41.0
GA,32,39.0
GA,32,40.0
GA,32,38.0
GA,32,43.0
GA,32,44.0
GA,32,38.0
GA,32,40.0
GA,32,43.0
GA,32,42.0
GA,32,41.0
GA,32,39.0
GA,32,38.0
GA,32,43.0
GA,32,45.0
GA,32,43.0
GA,32,41.0
GA,32,43.0
GA,32,39.0
GA,32,40.0
GA,32,39.0
GA,32,41.0
GA,32,40.0
GA,32,42.0
GA,32,40.0
GA,32,43.0
GA,32,40.0
GA,32,39.0
GA,32,42.0
GA,32,42.0
GA,32,42.0
GA,32,44.0
GA,32,43.0
GA,32,40.0
GA,32,41.0
GA,32,40.0
GA,32,39.0
GA,32,40.0
GA,32,39.0
GA,32,44.0
GA,32,42.0
GA,32,44.0
GA,32,39.0
GA,32,42.0
GA,32,40.0
GA,32,44.0
GA,32,38.0
GA,32,39.0
GA,32,43.0
GA,32,41.0
GA,32,41.0
GA,32,40.0
GA,32,44.0
GA,32,41.0
GA,32,40.0
GA,32,45.0
GA,32,41.0
GA,32,40.0
GA,32,44.0
GA,32,41.0
GA,32,44.0
GA,32,40.0
GA,32,42.0
GA,32,40.0
GA,32,40.0
GA,32,39.0
GA,32,39.0
GA,32,39.0
GA,32,44.0
GA,32,42.0
GA,32,41.0
GA,32,39.0
GA,32,41.0
GA,32,42.0
GA,32,41.0
GA,32,39.0
GA,32,39.0
GA,32,42.0
GA,32,43.0
GA,32,43.0
GA,32,39.0
GA,32,44.0
GA,32,42.0
GA,32,39.0
GA,32,42.0
GA,32,44.0
GA,32,40.0
GA,32,41.0
GA,32,41.0
GA,32,38.0
GA,32,40.0
GA,32,43.0
GA,32,39.0
GA,32,40.0
GA,32,39.0
GA,32,40.0
GA,32,40.0
GA,32,41.0
GA,32,39.0
GA,32,39.0
GA,32,38.0
GA,32,41.0
GA,32,39.0
GA,32,42.0
GA,32,40.0
GA,32,43.0
GA,32,42.0
GA,32,39.0
GA,32,45.0
GA,32,41.0
GA,32,42.0
GA,32,40.0
GA,64,22.0
GA,64,24.0
GA,64,23.0
GA,64,25.0
GA,64,24.0
GA,64,25.0
GA,64,24.0
GA,64,22.0
GA,64,24.0
GA,64,23.0
GA,64,23.0
GA,64,24.0
GA,64,25.0
GA,64,25.0
GA,64,25.0
GA,64,26.0
GA,64,24.0
GA,64,24.0
GA,64,22.0
GA,64,23.0
GA,64,25.0
GA,64,24.0
GA,64,23.0
GA,64,24.0
GA,64,25.0
GA,64,24.0
GA,64,23.0
GA,64,26.0
GA,64,24.0
GA,64,25.0
GA,64,24.0
GA,64,24.0
GA,64,23.0
GA,64,24.0
GA,64,24.0
GA,64,26.0
GA,64,25.0
GA,64,24.0
GA,64,25.0
GA,64,23.0
GA,64,25.0
GA,64,25.0
GA,64,25.0
GA,64,24.0
GA,64,25.0
GA,64,23.0
GA,64,22.0
GA,64,26.0
GA,64,23.0
GA,64,27.0
GA,64,26.0
GA,64,28.0
GA,64,23.0
GA,64,24.0
GA,64,29.0
GA,64,24.0
GA,64,26.0
GA,64,24.0
GA,64,26.0
GA,64,23.0
GA,64,24.0
GA,64,25.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,22.0
GA,64,23.0
GA,64,23.0
GA,64,23.0
GA,64,23.0
GA,64,23.0
GA,64,26.0
GA,64,24.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,26.0
GA,64,26.0
GA,64,22.0
GA,64,24.0
GA,64,25.0
GA,64,23.0
GA,64,23.0
GA,64,28.0
GA,64,25.0
GA,64,24.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,24.0
GA,64,25.0
GA,64,25.0
GA,64,24.0
GA,64,25.0
GA,64,24.0
GA,64,26.0
GA,64,25.0
GA,64,26.0
GA,64,24.0
GA,64,25.0
GA,64,22.0
GA,64,24.0
GA,64,26.0
GA,64,26.0
GA,64,24.0
GA,64,22.0
GA,64,28.0
GA,64,25.0
GA,64,24.0
GA,64,24.0
GA,64,26.0
GA,64,26.0
GA,64,26.0
GA,64,24.0
GA,64,24.0
GA,64,22.0
GA,64,24.0
GA,64,25.0
GA,64,25.0
GA,64,22.0
GA,64,23.0
GA,64,23.0
GA,64,27.0
GA,64,24.0
GA,64,23.0
GA,64,26.0
GA,64,24.0
GA,64,23.0
GA,64,23.0
GA,64,23.0
GA,64,25.0
GA,64,23.0
GA,64,26.0
GA,64,23.0
GA,64,25.0
GA,64,23.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,23.0
GA,64,24.0
GA,64,22.0
GA,64,25.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,27.0
GA,64,27.0
GA,64,25.0
GA,64,23.0
GA,64,23.0
GA,64,24.0
GA,64,25.0
GA,64,24.0
GA,64,23.0
GA,64,24.0
GA,64,22.0
GA,64,28.0
GA,64,25.0
GA,64,23.0
GA,64,23.0
GA,64,23.0
GA,64,23.0
GA,64,24.0
GA,64,23.0
GA,64,23.0
GA,64,25.0
GA,64,26.0
GA,64,22.0
GA,64,26.0
GA,64,26.0
GA,64,24.0
GA,64,26.0
GA,64,24.0
GA,64,26.0
GA,64,24.0
GA,64,24.0
GA,64,25.0
GA,64,22.0
GA,64,26.0
GA,64,25.0
GA,64,23.0
GA,64,23.0
GA,64,26.0
GA,64,24.0
GA,64,25.0
GA,64,24.0
GA,64,23.0
GA,64,26.0
GA,64,24.0
GA,64,26.0
GA,64,24.0
GA,64,22.0
GA,64,22.0
GA,64,24.0
GA,64,23.0
GA,64,27.0
GA,64,23.0
GA,64,26.0
GA,64,24.0
GA,64,25.0
GA,64,24.0
GA,64,22.0
GA,64,24.0
GA,64,24.0
GA,64,25.0
GA,64,23.0
GA,64,25.0
GA,64,23.0
GA,64,23.0
GA,64,29.0
GA,64,22.0
GA,64,24.0
GA,64,27.0
GA,64,26.0
GA,64,25.0
GA,64,23.0
GA,64,21.0
GA,64,24.0
GA,64,22.0
GA,64,25.0
GA,64,26.0
GA,64,25.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,21.0
GA,64,23.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,23.0
GA,64,22.0
GA,64,23.0
GA,64,25.0
GA,64,22.0
GA,64,22.0
GA,64,27.0
GA,64,23.0
GA,64,27.0
GA,64,29.0
GA,64,27.0
GA,64,25.0
GA,64,24.0
GA,64,27.0
GA,64,24.0
GA,64,23.0
GA,64,25.0
GA,64,24.0
GA,64,24.0
GA,64,25.0
GA,64,27.0
GA,64,24.0
GA,64,25.0
GA,64,23.0
GA,64,25.0
GA,64,24.0
GA,64,24.0
GA,64,27.0
GA,64,26.0
GA,64,25.0
GA,64,23.0
GA,64,25.0
GA,64,26.0
GA,64,26.0
GA,64,25.0
GA,64,23.0
GA,64,25.0
GA,64,22.0
GA,64,24.0
GA,64,26.0
GA,64,24.0
GA,64,24.0
GA,64,25.0
GA,64,25.0
GA,64,24.0
GA,64,22.0
GA,64,22.0
GA,64,24.0
GA,64,22.0
GA,64,25.0
GA,64,23.0
GA,64,25.0
GA,64,23.0
GA,64,26.0
GA,64,23.0
GA,64,25.0
GA,64,24.0
GA,64,26.0
GA,64,26.0
GA,64,23.0
GA,64,26.0
GA,64,25.0
GA,64,28.0
GA,64,25.0
GA,64,23.0
GA,64,25.0
GA,64,27.0
GA,64,23.0
GA,64,25.0
GA,64,27.0
GA,64,23.0
GA,64,25.0
GA,64,26.0
GA,64,27.0
GA,64,24.0
GA,64,25.0
GA,64,23.0
GA,64,22.0
GA,64,26.0
GA,64,24.0
GA,64,27.0
GA,64,24.0
GA,64,21.0
GA,64,25.0
GA,64,24.0
GA,64,23.0
GA,64,23.0
GA,64,23.0
GA,64,24.0
GA,64,26.0
GA,64,23.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,25.0
GA,64,23.0
GA,64,23.0
GA,64,23.0
GA,64,24.0
GA,64,22.0
GA,64,24.0
GA,64,25.0
GA,64,24.0
GA,64,26.0
GA,64,27.0
GA,64,22.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,27.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,25.0
GA,64,23.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,26.0
GA,64,24.0
GA,64,23.0
GA,64,24.0
GA,64,26.0
GA,64,25.0
GA,64,27.0
GA,64,25.0
GA,64,23.0
GA,64,23.0
GA,64,25.0
GA,64,25.0
GA,64,23.0
GA,64,25.0
GA,64,26.0
GA,64,26.0
GA,64,25.0
GA,64,25.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,24.0
GA,64,28.0
GA,64,26.0
GA,64,26.0
GA,64,24.0
GA,64,24.0
GA,64,22.0
GA,64,23.0
GA,64,23.0
GA,64,25.0
GA,64,25.0
GA,64,26.0
GA,64,24.0
GA,64,23.0
GA,64,26.0
GA,64,25.0
GA,64,22.0
GA,64,25.0
GA,64,22.0
GA,64,26.0
GA,64,22.0
GA,64,24.0
GA,64,24.0
GA,64,25.0
GA,64,25.0
GA,64,25.0
GA,64,22.0
GA,64,23.0
GA,64,24.0
GA,64,22.0
GA,64,24.0
GA,64,23.0
GA,64,23.0
GA,64,23.0
GA,64,24.0
GA,64,24.0
GA,64,27.0
GA,64,23.0
GA,64,24.0
GA,64,23.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,25.0
GA,64,23.0
GA,64,27.0
GA,64,24.0
GA,64,28.0
GA,64,23.0
GA,64,23.0
GA,64,24.0
GA,64,25.0
GA,64,25.0
GA,64,25.0
GA,64,22.0
GA,64,25.0
GA,64,23.0
GA,64,25.0
GA,64,23.0
GA,64,27.0
GA,64,24.0
GA,64,26.0
GA,64,23.0
GA,64,24.0
GA,64,24.0
GA,64,28.0
GA,64,22.0
GA,64,24.0
GA,64,25.0
GA,64,27.0
GA,64,25.0
GA,64,28.0
GA,64,28.0
GA,64,24.0
GA,64,23.0
GA,64,22.0
GA,64,23.0
GA,64,23.0
GA,64,25.0
GA,64,24.0
GA,64,26.0
GA,64,24.0
GA,64,24.0
GA,64,30.0
GA,64,27.0
GA,64,25.0
GA,64,26.0
GA,64,26.0
GA,64,22.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,25.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,26.0
GA,64,27.0
GA,64,24.0
GA,64,23.0
GA,64,23.0
GA,64,24.0
GA,64,21.0
GA,64,23.0
GA,64,24.0
GA,64,25.0
GA,64,25.0
GA,64,22.0
GA,64,25.0
GA,64,29.0
GA,64,23.0
GA,64,24.0
GA,64,23.0
GA,64,25.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,25.0
GA,64,26.0
GA,64,21.0
GA,64,24.0
GA,64,23.0
GA,64,24.0
GA,64,23.0
GA,64,23.0
GA,64,24.0
GA,64,28.0
GA,64,28.0
GA,64,24.0
GA,64,24.0
GA,64,27.0
GA,64,23.0
GA,64,23.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,23.0
GA,64,23.0
GA,64,24.0
GA,64,29.0
GA,64,26.0
GA,64,24.0
GA,64,23.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,24.0
GA,64,22.0
GA,64,24.0
GA,64,24.0
GA,64,26.0
GA,64,23.0
GA,64,22.0
GA,64,25.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,23.0
GA,64,23.0
GA,64,22.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,21.0
GA,64,26.0
GA,64,26.0
GA,64,24.0
GA,64,23.0
GA,64,25.0
GA,64,24.0
GA,64,24.0
GA,64,25.0
GA,64,26.0
GA,64,27.0
GA,64,23.0
GA,64,24.0
GA,64,24.0
GA,64,27.0
GA,64,21.0
GA,64,23.0
GA,64,23.0
GA,64,23.0
GA,64,26.0
GA,64,25.0
GA,64,26.0
GA,64,23.0
GA,64,23.0
GA,64,22.0
GA,64,23.0
GA,64,25.0
GA,64,26.0
GA,64,24.0
GA,64,25.0
GA,64,22.0
GA,64,26.0
GA,64,23.0
GA,64,23.0
GA,64,25.0
GA,64,25.0
GA,64,24.0
GA,64,24.0
GA,64,23.0
GA,64,24.0
GA,64,26.0
GA,64,24.0
GA,64,23.0
GA,64,25.0
GA,64,24.0
GA,64,25.0
GA,64,22.0
GA,64,29.0
GA,64,23.0
GA,64,24.0
GA,64,23.0
GA,64,25.0
GA,64,25.0
GA,64,22.0
GA,64,22.0
GA,64,22.0
GA,64,25.0
GA,64,26.0
GA,64,27.0
GA,64,23.0
GA,64,24.0
GA,64,25.0
GA,64,22.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,23.0
GA,64,24.0
GA,64,23.0
GA,64,23.0
GA,64,25.0
GA,64,25.0
GA,64,28.0
GA,64,24.0
GA,64,24.0
GA,64,23.0
GA,64,24.0
GA,64,25.0
GA,64,26.0
GA,64,23.0
GA,64,25.0
GA,64,24.0
GA,64,24.0
GA,64,22.0
GA,64,24.0
GA,64,24.0
GA,64,26.0
GA,64,23.0
GA,64,23.0
GA,64,25.0
GA,64,25.0
GA,64,26.0
GA,64,23.0
GA,64,26.0
GA,64,24.0
GA,64,23.0
GA,64,25.0
GA,64,26.0
GA,64,28.0
GA,64,23.0
GA,64,24.0
GA,64,25.0
GA,64,22.0
GA,64,25.0
GA,64,22.0
GA,64,22.0
GA,64,22.0
GA,64,25.0
GA,64,23.0
GA,64,23.0
GA,64,25.0
GA,64,27.0
GA,64,23.0
GA,64,26.0
GA,64,22.0
GA,64,26.0
GA,64,27.0
GA,64,24.0
GA,64,23.0
GA,64,26.0
GA,64,26.0
GA,64,23.0
GA,64,22.0
GA,64,25.0
GA,64,25.0
GA,64,28.0
GA,64,25.0
GA,64,23.0
GA,64,24.0
GA,64,25.0
GA,64,26.0
GA,64,23.0
GA,64,22.0
GA,64,22.0
GA,64,24.0
GA,64,24.0
GA,64,24.0
GA,64,25.0
GA,64,26.0
GA,64,24.0
GA,64,23.0
GA,64,24.0
GA,64,27.0
GA,64,25.0
GA,64,23.0
GA,64,23.0
GA,64,23.0
GA,64,27.0
GA,64,23.0
GA,64,25.0
GA,64,22.0
GA,64,22.0
GA,64,24.0
GA,64,25.0
GA,64,25.0
GA,64,26.0
GA,64,24.0
GA,64,25.0
GA,64,22.0
GA,64,25.0
GA,64,25.0
GA,64,22.0
GA,64,23.0
GA,64,24.0
GA,64,23.0
GA,64,26.0
GA,64,23.0
GA,64,23.0
GA,64,24.0
GA,64,28.0
GA,64,23.0
GA,64,24.0
GA,64,26.0
GA,64,21.0
